# timestamp tx ty tz qx qy qz qw
1755487235.553598 4.535047 -0.290889 0.094426 0.005357 -0.002303 -0.037661 0.999274
1755487235.653319 4.629709 -0.309893 0.083434 0.007985 0.005478 -0.035368 0.999327
1755487235.753042 4.726121 -0.332676 0.073798 0.010897 0.010712 -0.026546 0.999531
1755487235.852880 4.817911 -0.354800 0.068540 0.010982 0.010659 -0.023181 0.999614
1755487235.953298 4.906345 -0.368827 0.081931 0.004856 0.007669 -0.028674 0.999548
1755487236.053061 4.987734 -0.378995 0.095437 0.001133 0.007269 -0.023035 0.999708
1755487236.153011 5.066739 -0.386961 0.104318 -0.001293 0.010164 -0.017361 0.999797
1755487236.253032 5.149210 -0.394615 0.108417 -0.001028 0.016522 -0.013229 0.999775
1755487236.353350 5.231873 -0.399938 0.104336 -0.000688 0.022472 -0.014710 0.999639
1755487236.453699 5.310857 -0.399893 0.096016 -0.000581 0.025049 -0.020836 0.999469
1755487236.554053 5.383160 -0.392840 0.090033 -0.000762 0.021440 -0.026373 0.999422
1755487236.653363 5.448099 -0.387424 0.096645 0.003482 0.013402 -0.020225 0.999700
1755487236.753661 5.507178 -0.382375 0.105521 0.005657 0.006184 -0.024806 0.999657
1755487236.853736 5.567163 -0.380779 0.111169 0.006696 0.004153 -0.032687 0.999435
1755487236.953677 5.633970 -0.383850 0.111975 0.007603 0.007203 -0.040549 0.999123
1755487237.053488 5.704856 -0.389727 0.106466 0.007186 0.011183 -0.046547 0.998828
1755487237.153073 5.776643 -0.402039 0.098771 0.008698 0.012831 -0.046021 0.998820
1755487237.252800 5.847883 -0.420587 0.092064 0.011247 0.010816 -0.041698 0.999008
1755487237.352759 5.918746 -0.439285 0.094041 0.011520 0.005142 -0.038167 0.999192
1755487237.452194 5.992245 -0.448162 0.112232 0.006723 0.002719 -0.037198 0.999282
1755487237.552697 6.064024 -0.453685 0.122382 0.003407 0.002479 -0.029998 0.999541
1755487237.652891 6.137541 -0.460945 0.129232 0.002283 0.006035 -0.025238 0.999661
1755487237.753012 6.211238 -0.469386 0.127199 0.003184 0.009601 -0.021750 0.999712
1755487237.853256 6.287345 -0.474280 0.119021 0.003632 0.011718 -0.019940 0.999726
1755487237.953468 6.365813 -0.472043 0.111253 0.002276 0.012147 -0.021003 0.999703
1755487238.053746 6.442022 -0.464873 0.107539 0.000202 0.006116 -0.021721 0.999745
1755487238.153794 6.516603 -0.458806 0.115656 0.001097 -0.001097 -0.019294 0.999813
1755487238.254086 6.591696 -0.454192 0.124675 -0.001169 -0.002296 -0.029283 0.999568
1755487238.354007 6.672810 -0.458924 0.134514 0.000291 0.002769 -0.035488 0.999366
1755487238.453547 6.756104 -0.468420 0.132326 0.002074 0.009680 -0.037916 0.999232
1755487238.553294 6.841732 -0.484559 0.120615 0.005433 0.016030 -0.036484 0.999191
1755487238.652891 6.926413 -0.509025 0.110910 0.011516 0.018563 -0.029214 0.999334
1755487238.752591 7.004991 -0.533524 0.108452 0.015902 0.013664 -0.022581 0.999525
1755487238.852829 7.078083 -0.547006 0.122226 0.013654 0.005578 -0.018906 0.999712
1755487238.952806 7.147907 -0.548855 0.136917 0.008198 0.002173 -0.011974 0.999892
1755487239.053029 7.223801 -0.544511 0.145455 0.001413 0.005616 -0.009758 0.999936
1755487239.153241 7.306236 -0.540919 0.147115 -0.003001 0.012548 -0.007677 0.999887
1755487239.253496 7.390133 -0.538189 0.138665 -0.005847 0.018121 -0.009031 0.999778
1755487239.353564 7.472764 -0.532999 0.129692 -0.007626 0.020618 -0.010964 0.999698
1755487239.453693 7.550318 -0.525159 0.126392 -0.008329 0.015401 -0.011169 0.999784
1755487239.553480 7.621074 -0.521058 0.136570 -0.004823 0.006044 -0.006142 0.999951
1755487239.653783 7.689846 -0.517815 0.146770 -0.003902 0.001060 -0.014115 0.999892
1755487239.753928 7.766246 -0.522129 0.154758 -0.000833 0.003324 -0.023632 0.999715
1755487239.853664 7.846997 -0.531191 0.152675 0.003337 0.008391 -0.025849 0.999625
1755487239.953446 7.926499 -0.541699 0.141719 0.005887 0.011723 -0.025905 0.999578
1755487240.052930 8.005362 -0.556228 0.131682 0.009958 0.011662 -0.018183 0.999717
1755487240.152674 8.083368 -0.569773 0.126953 0.012485 0.005980 -0.006452 0.999883
1755487240.252346 8.162603 -0.575432 0.137700 0.010063 -0.000521 -0.003142 0.999944
1755487240.352565 8.244090 -0.571359 0.154843 0.004008 -0.001542 0.006008 0.999973
1755487240.452624 8.325398 -0.564714 0.161095 -0.000275 0.001904 0.013765 0.999903
1755487240.553004 8.411563 -0.556807 0.163379 -0.003412 0.009557 0.018628 0.999775
1755487240.652919 8.496326 -0.546599 0.158250 -0.006071 0.016225 0.017312 0.999700
1755487240.753962 8.579662 -0.532577 0.147958 -0.007970 0.018773 0.013625 0.999699
1755487240.854012 8.658119 -0.514959 0.140010 -0.008417 0.016232 0.011206 0.999770
1755487240.953647 8.732754 -0.500730 0.146334 -0.003138 0.010504 0.022389 0.999689
1755487241.053649 8.804497 -0.489995 0.155573 0.001261 0.007658 0.022586 0.999715
1755487241.153635 8.880015 -0.483464 0.161597 0.004189 0.010382 0.017857 0.999778
1755487241.253736 8.962099 -0.479226 0.162481 0.005618 0.016486 0.013561 0.999756
1755487241.353618 9.044723 -0.477434 0.152838 0.005525 0.021330 0.011018 0.999697
1755487241.453257 9.125677 -0.486328 0.143160 0.009298 0.021899 0.014841 0.999607
1755487241.552922 9.201936 -0.501778 0.135257 0.013848 0.016035 0.021037 0.999554
1755487241.652960 9.276060 -0.516565 0.140066 0.015768 0.006481 0.026324 0.999508
1755487241.752747 9.351210 -0.524396 0.155723 0.014463 0.002757 0.032561 0.999361
1755487241.853037 9.429779 -0.524354 0.166569 0.010651 0.005218 0.034376 0.999339
1755487241.953374 9.513934 -0.522418 0.172201 0.007170 0.012447 0.031234 0.999409
1755487242.053741 9.601862 -0.523874 0.166507 0.005638 0.020772 0.025241 0.999450
1755487242.153833 9.691712 -0.524577 0.155433 0.004477 0.027743 0.019823 0.999408
1755487242.253856 9.779379 -0.520670 0.145987 0.002795 0.029835 0.017552 0.999397
1755487242.353817 9.859118 -0.512300 0.145787 -0.001117 0.022260 0.013694 0.999658
1755487242.453607 9.935436 -0.509517 0.161853 -0.000983 0.015718 0.011091 0.999814
1755487242.553846 10.009429 -0.513387 0.171966 -0.000843 0.013710 0.000599 0.999905
1755487242.653569 10.088681 -0.528185 0.179118 0.003446 0.017398 -0.005812 0.999826
1755487242.753570 10.170147 -0.547475 0.175931 0.007565 0.021883 -0.010303 0.999679
1755487242.853326 10.251039 -0.573131 0.165704 0.012245 0.023712 -0.011735 0.999575
1755487242.953094 10.327637 -0.601409 0.158615 0.015949 0.020258 -0.008837 0.999629
1755487243.053212 10.399883 -0.623556 0.161399 0.013261 0.011091 -0.014355 0.999747
1755487243.153336 10.472867 -0.635856 0.180074 0.007265 0.005939 -0.017234 0.999807
1755487243.253379 10.546109 -0.641388 0.192584 0.002731 0.005546 -0.015127 0.999866
1755487243.353380 10.624512 -0.645623 0.199392 -0.000767 0.008961 -0.017376 0.999809
1755487243.453507 10.706043 -0.651053 0.195887 -0.001279 0.012956 -0.018576 0.999743
1755487243.553654 10.789100 -0.651094 0.189082 -0.002590 0.015633 -0.021970 0.999633
1755487243.653953 10.870638 -0.644508 0.183155 -0.004228 0.014674 -0.024785 0.999576
1755487243.753445 10.945494 -0.636204 0.181144 -0.003789 0.006994 -0.016426 0.999833
1755487243.853472 11.018601 -0.630483 0.189139 -0.000893 0.001988 -0.012100 0.999924
1755487243.953435 11.092140 -0.627818 0.195046 -0.000062 0.002440 -0.011832 0.999927
1755487244.053346 11.170605 -0.634805 0.201862 0.005081 0.009101 -0.007494 0.999918
1755487244.153306 11.251422 -0.642486 0.197579 0.008833 0.016462 -0.000068 0.999825
1755487244.253143 11.336317 -0.653790 0.186630 0.013455 0.023589 0.011514 0.999565
1755487244.353031 11.422638 -0.668235 0.176873 0.017885 0.027542 0.024276 0.999166
1755487244.453165 11.502534 -0.680580 0.174428 0.019529 0.023659 0.035518 0.998898
1755487244.553544 11.575789 -0.682647 0.188165 0.012836 0.016362 0.038791 0.999031
1755487244.653517 11.644694 -0.674995 0.199817 0.004689 0.013564 0.049723 0.998660
1755487244.753519 11.716909 -0.661971 0.208583 -0.003357 0.015926 0.059452 0.998098
1755487244.853527 11.793600 -0.649785 0.211174 -0.007611 0.021341 0.069255 0.997342
1755487244.953842 11.870623 -0.637032 0.203562 -0.011368 0.024261 0.070803 0.997130
1755487245.054118 11.947526 -0.621127 0.195329 -0.015011 0.024651 0.066893 0.997343
1755487245.154340 12.018424 -0.605705 0.193187 -0.016389 0.017597 0.061226 0.997834
1755487245.254218 12.081318 -0.595109 0.203781 -0.014210 0.007289 0.057987 0.998190
1755487245.354329 12.141312 -0.591294 0.210261 -0.011618 0.001364 0.047261 0.998814
1755487245.454115 12.207791 -0.595303 0.216749 -0.007089 0.002296 0.035143 0.999355
1755487245.553833 12.276855 -0.601857 0.216238 -0.003288 0.004511 0.027073 0.999618
1755487245.653301 12.348932 -0.614692 0.208767 0.001984 0.006542 0.024653 0.999673
1755487245.752980 12.423678 -0.633300 0.198568 0.008653 0.007681 0.024622 0.999630
1755487245.852729 12.497795 -0.652228 0.191173 0.012625 0.003664 0.025925 0.999577
1755487245.952536 12.570732 -0.664002 0.196674 0.013056 -0.002316 0.031241 0.999424
1755487246.052390 12.644548 -0.663459 0.212345 0.008594 -0.001068 0.040366 0.999147
1755487246.152286 12.717211 -0.655265 0.218133 0.004209 0.003590 0.055748 0.998430
1755487246.252655 12.794637 -0.645101 0.220292 0.001255 0.011615 0.067467 0.997653
1755487246.352975 12.871115 -0.633802 0.216272 -0.000296 0.017543 0.080004 0.996640
1755487246.453264 12.944028 -0.614382 0.211848 -0.003942 0.019378 0.094487 0.995330
1755487246.553425 13.010298 -0.591346 0.208517 -0.007032 0.015764 0.111470 0.993618
1755487246.653496 13.074175 -0.573247 0.212176 -0.005536 0.009054 0.133717 0.990963
1755487246.753933 13.136993 -0.563421 0.222386 -0.001846 0.004746 0.145306 0.989374
1755487246.854366 13.202104 -0.562909 0.224794 0.002884 0.004461 0.147743 0.989012
1755487246.954841 13.277600 -0.569079 0.225630 0.008502 0.009944 0.143533 0.989559
1755487247.054797 13.355983 -0.576483 0.219630 0.011154 0.015749 0.133890 0.990808
1755487247.155102 13.435971 -0.588418 0.209286 0.012497 0.018746 0.121269 0.992364
1755487247.254183 13.510851 -0.605184 0.200894 0.013329 0.015189 0.108289 0.993914
1755487247.354634 13.578613 -0.620038 0.204147 0.010314 0.005991 0.089123 0.995949
1755487247.454213 13.644650 -0.627066 0.220747 0.004613 0.002310 0.077228 0.997000
1755487247.553513 13.713105 -0.628988 0.233805 0.000328 0.003253 0.069847 0.997552
1755487247.653242 13.788079 -0.629304 0.241325 -0.002237 0.008056 0.063484 0.997948
1755487247.752853 13.865754 -0.630159 0.234108 -0.003201 0.012148 0.058039 0.998235
1755487247.852695 13.948277 -0.627231 0.224238 -0.004154 0.015274 0.055160 0.998352
1755487247.952734 14.031573 -0.619869 0.218279 -0.005363 0.014360 0.052572 0.998500
1755487248.052899 14.111968 -0.614235 0.220189 -0.004639 0.007969 0.051329 0.998639
1755487248.153346 14.192095 -0.613885 0.227900 -0.001808 0.005156 0.044758 0.998983
1755487248.253930 14.276500 -0.618041 0.230265 -0.000173 0.009783 0.029339 0.999522
1755487248.354112 14.369064 -0.628443 0.234631 0.003832 0.018669 0.019964 0.999619
1755487248.454084 14.461795 -0.641699 0.228875 0.007261 0.024866 0.014979 0.999552
1755487248.553896 14.552108 -0.659366 0.215838 0.010668 0.026909 0.014399 0.999477
1755487248.653663 14.636679 -0.676799 0.210036 0.012327 0.021559 0.017173 0.999544
1755487248.753695 14.714392 -0.684801 0.222257 0.006688 0.011274 0.013832 0.999818
1755487248.853273 14.789745 -0.685664 0.237099 0.001266 0.006810 0.020407 0.999768
1755487248.952928 14.872657 -0.686552 0.250891 0.000564 0.010608 0.032100 0.999428
1755487249.052878 14.959301 -0.688312 0.254213 0.002983 0.016452 0.041042 0.999018
1755487249.153356 15.043723 -0.683792 0.243199 0.002790 0.019678 0.037328 0.999105
1755487249.253980 15.126998 -0.669625 0.232220 -0.000015 0.019449 0.028151 0.999414
1755487249.354272 15.203610 -0.654511 0.227872 -0.000061 0.012419 0.022922 0.999660
1755487249.454269 15.275377 -0.648487 0.238103 0.007599 0.005972 0.022541 0.999699
1755487249.554518 15.345786 -0.645296 0.246360 0.010961 0.004432 0.008659 0.999893
1755487249.654714 15.420801 -0.651018 0.251378 0.016821 0.009039 -0.005463 0.999803
1755487249.754524 15.495000 -0.656730 0.245466 0.019901 0.013723 -0.017321 0.999558
1755487249.854113 15.568974 -0.665733 0.236888 0.022628 0.016283 -0.025150 0.999295
1755487249.953434 15.639995 -0.679581 0.230714 0.027252 0.013569 -0.021788 0.999299
1755487250.053137 15.703649 -0.690086 0.230371 0.027383 0.003690 -0.022025 0.999376
1755487250.153019 15.765753 -0.691217 0.244065 0.021600 -0.007720 -0.019470 0.999547
1755487250.252947 15.832350 -0.681860 0.258495 0.011751 -0.010612 -0.018432 0.999705
1755487250.353043 15.906849 -0.671984 0.267854 0.003065 -0.007068 -0.017795 0.999812
1755487250.453336 15.989026 -0.669745 0.269399 -0.000152 -0.000319 -0.014320 0.999897
1755487250.553477 16.076425 -0.670820 0.262079 -0.001222 0.007136 -0.012766 0.999892
1755487250.653814 16.167590 -0.670461 0.252017 -0.001558 0.014038 -0.013774 0.999805
1755487250.754098 16.258322 -0.666647 0.243018 -0.001970 0.015709 -0.015954 0.999747
1755487250.854021 16.345870 -0.662589 0.248046 -0.000594 0.013169 -0.012994 0.999829
1755487250.954344 16.428262 -0.658968 0.256089 -0.001322 0.013171 -0.021497 0.999681
1755487251.054515 16.507781 -0.663717 0.261692 -0.000645 0.016547 -0.031536 0.999365
1755487251.154245 16.588911 -0.676518 0.262472 0.002686 0.022398 -0.035071 0.999130
1755487251.253994 16.673017 -0.693538 0.253916 0.005433 0.028964 -0.035814 0.998924
1755487251.353500 16.758741 -0.719448 0.242393 0.010956 0.033516 -0.029160 0.998953
1755487251.453275 16.837804 -0.747425 0.239051 0.014743 0.031231 -0.024813 0.999095
1755487251.553382 16.908374 -0.766001 0.255049 0.012122 0.024662 -0.024361 0.999325
1755487251.653219 16.973795 -0.771038 0.271064 0.005864 0.020476 -0.019324 0.999586
1755487251.753391 17.043373 -0.772337 0.283222 0.000653 0.021184 -0.015417 0.999657
1755487251.853358 17.117386 -0.776872 0.284260 0.000036 0.023300 -0.008937 0.999689
1755487251.953665 17.193028 -0.774869 0.275112 -0.002009 0.023945 -0.007151 0.999686
1755487252.053837 17.269355 -0.765263 0.269755 -0.004229 0.021914 -0.005775 0.999734
1755487252.153885 17.340132 -0.754829 0.266809 -0.002848 0.011345 -0.002849 0.999928
1755487252.253761 17.409173 -0.748912 0.276544 0.002372 0.000795 0.005360 0.999983
1755487252.354228 17.481715 -0.743860 0.284146 0.004605 -0.001287 -0.005375 0.999974
1755487252.454465 17.564091 -0.742783 0.289620 0.006425 0.004684 -0.016551 0.999831
1755487252.554420 17.650023 -0.744646 0.286762 0.008153 0.013067 -0.019986 0.999682
1755487252.654175 17.735919 -0.752326 0.272801 0.009868 0.020333 -0.023284 0.999473
1755487252.753677 17.820980 -0.768283 0.262216 0.014804 0.023344 -0.020059 0.999417
1755487252.853361 17.900714 -0.787745 0.258004 0.019210 0.018864 -0.016579 0.999500
1755487252.953260 17.978299 -0.805629 0.266051 0.020466 0.009859 -0.020313 0.999536
1755487253.053423 18.057840 -0.814765 0.279377 0.018279 0.005997 -0.019718 0.999620
1755487253.153425 18.140828 -0.816813 0.289468 0.014605 0.008481 -0.019274 0.999672
1755487253.253458 18.227836 -0.817024 0.296071 0.011588 0.013790 -0.022133 0.999593
1755487253.353916 18.314235 -0.816552 0.286999 0.008620 0.017010 -0.028238 0.999419
1755487253.454014 18.401952 -0.813097 0.274191 0.005901 0.018317 -0.036428 0.999151
1755487253.554030 18.484724 -0.807052 0.269231 0.004720 0.011824 -0.042285 0.999024
1755487253.653868 18.558827 -0.804908 0.281098 0.007518 0.000051 -0.039118 0.999206
1755487253.753905 18.631932 -0.809431 0.293067 0.009882 -0.005093 -0.050397 0.998667
1755487253.854024 18.713762 -0.825518 0.300943 0.015463 -0.001365 -0.061272 0.998000
1755487253.954065 18.801676 -0.845126 0.296328 0.019771 0.005941 -0.070510 0.997297
1755487254.053706 18.891334 -0.869690 0.283263 0.023353 0.012800 -0.076468 0.996716
1755487254.153187 18.978146 -0.901531 0.272668 0.029526 0.014499 -0.071782 0.996878
1755487254.252818 19.058636 -0.932097 0.271126 0.033322 0.007956 -0.063994 0.997362
1755487254.352912 19.138130 -0.951992 0.286906 0.028786 0.000404 -0.064379 0.997510
1755487254.452815 19.221996 -0.964899 0.300643 0.023889 0.000027 -0.056890 0.998095
1755487254.552952 19.316767 -0.978849 0.312419 0.021559 0.008694 -0.052281 0.998362
1755487254.653285 19.413956 -0.992194 0.311693 0.019400 0.017270 -0.051736 0.998323
1755487254.753966 19.510283 -0.999953 0.300849 0.014509 0.022497 -0.058626 0.997921
1755487254.854167 19.603234 -1.003087 0.290189 0.009548 0.022747 -0.063981 0.997646
1755487254.954287 19.689642 -1.003413 0.288390 0.004549 0.014117 -0.065605 0.997735
1755487255.054083 19.772665 -1.010132 0.302741 0.005674 0.007738 -0.065561 0.997802
1755487255.154194 19.853932 -1.022047 0.313927 0.006217 0.006742 -0.074373 0.997188
1755487255.254135 19.938813 -1.045332 0.320717 0.012611 0.011051 -0.076471 0.996931
1755487255.353696 20.025266 -1.068337 0.315529 0.016005 0.015981 -0.078257 0.996677
1755487255.453361 20.113156 -1.094865 0.304591 0.019601 0.018653 -0.075084 0.996810
1755487255.553174 20.198328 -1.124640 0.297722 0.023146 0.015904 -0.066352 0.997401
1755487255.652878 20.279456 -1.152178 0.304735 0.024190 0.007280 -0.060323 0.997859
1755487255.752952 20.363904 -1.168191 0.323391 0.018947 0.004439 -0.056375 0.998220
1755487255.853132 20.451932 -1.177275 0.334306 0.012921 0.008048 -0.052262 0.998517
1755487255.953499 20.545236 -1.188845 0.340723 0.009642 0.016436 -0.052330 0.998448
1755487256.053943 20.635655 -1.202123 0.335692 0.007925 0.021895 -0.053881 0.998276
1755487256.154094 20.724285 -1.211187 0.326644 0.004650 0.024100 -0.059569 0.997922
1755487256.254232 20.813354 -1.216452 0.320522 0.001176 0.021368 -0.064301 0.997701
1755487256.354095 20.898895 -1.222438 0.327521 -0.000688 0.013149 -0.061913 0.997995
1755487256.454210 20.979797 -1.235132 0.341354 0.000491 0.007174 -0.068476 0.997627
1755487256.554127 21.063804 -1.253286 0.352585 0.001909 0.008303 -0.080865 0.996689
1755487256.654107 21.153452 -1.279128 0.359167 0.006349 0.013838 -0.085729 0.996202
1755487256.753594 21.241513 -1.307093 0.348291 0.009701 0.018107 -0.085074 0.996163
1755487256.853016 21.330583 -1.342496 0.334502 0.014775 0.019716 -0.077599 0.996680
1755487256.952724 21.416405 -1.378766 0.330759 0.017800 0.014568 -0.066915 0.997494
1755487257.052716 21.502167 -1.411137 0.346601 0.018464 0.008694 -0.059193 0.998038
1755487257.152933 21.590482 -1.432775 0.361591 0.014792 0.009581 -0.053333 0.998421
1755487257.253264 21.685163 -1.451978 0.375244 0.012492 0.016577 -0.050539 0.998506
1755487257.353521 21.778445 -1.470667 0.375839 0.012157 0.022512 -0.047557 0.998541
1755487257.453944 21.870285 -1.484527 0.365145 0.010051 0.026381 -0.049152 0.998392
1755487257.554227 21.962196 -1.490074 0.354476 0.005547 0.025939 -0.050185 0.998388
1755487257.654375 22.050822 -1.489121 0.353887 -0.001343 0.016911 -0.053766 0.998409
1755487257.754326 22.133579 -1.491326 0.369765 -0.004750 0.005756 -0.056444 0.998378
1755487257.854394 22.217340 -1.502816 0.383657 -0.005148 0.002382 -0.065365 0.997845
1755487257.953976 22.307878 -1.526373 0.393618 0.001649 0.005983 -0.064821 0.997878
1755487258.053571 22.400740 -1.549974 0.387575 0.006555 0.010519 -0.060275 0.998105
1755487258.153202 22.495503 -1.576524 0.373105 0.011373 0.013693 -0.053755 0.998395
1755487258.252707 22.590508 -1.606224 0.363538 0.017847 0.011621 -0.034413 0.999181
1755487258.352736 22.682964 -1.629405 0.372166 0.019166 0.004188 -0.026523 0.999456
1755487258.452872 22.774961 -1.640785 0.390907 0.015135 0.001755 -0.018811 0.999707
1755487258.553188 22.870628 -1.648353 0.403577 0.012581 0.005929 -0.009796 0.999855
1755487258.754197 23.075068 -1.664046 0.393588 0.009921 0.024992 -0.007165 0.999613
1755487258.854398 23.176507 -1.664755 0.381897 0.008590 0.022171 -0.009910 0.999668
1755487258.954313 23.272145 -1.660336 0.373938 0.005836 0.015736 -0.010475 0.999804
1755487259.054296 23.363450 -1.657507 0.387211 0.005028 0.007170 -0.006955 0.999937
1755487259.154234 23.452242 -1.661059 0.402000 0.004908 0.004967 -0.015951 0.999848
1755487259.254154 23.544293 -1.675682 0.412371 0.008791 0.009246 -0.021197 0.999694
1755487259.353654 23.638539 -1.693298 0.411140 0.013090 0.015533 -0.018661 0.999619
1755487259.453267 23.732248 -1.712430 0.401672 0.015156 0.020677 -0.014275 0.999569
1755487259.552878 23.821413 -1.734559 0.392919 0.016540 0.021783 -0.004599 0.999615
1755487259.652956 23.900537 -1.753766 0.390325 0.012381 0.013426 -0.000664 0.999833
1755487259.753192 23.973697 -1.764802 0.406027 0.004658 0.005802 -0.002112 0.999970
1755487259.852980 24.045141 -1.770257 0.420937 -0.000630 0.003017 0.009527 0.999950
1755487259.953061 24.124640 -1.773576 0.434466 -0.004195 0.007694 0.014300 0.999859
1755487260.053328 24.208180 -1.779846 0.433379 -0.004058 0.014432 0.018480 0.999717
1755487260.153766 24.295817 -1.784405 0.422720 -0.002906 0.021140 0.020144 0.999569
1755487260.253832 24.384467 -1.779510 0.412112 -0.003482 0.025070 0.021506 0.999448
1755487260.353858 24.467887 -1.763313 0.404379 -0.006453 0.019813 0.022972 0.999519
1755487260.453664 24.550234 -1.746266 0.408107 -0.005776 0.011443 0.031567 0.999419
1755487260.553854 24.635818 -1.730712 0.412422 -0.005378 0.009344 0.031583 0.999443
1755487260.653993 24.731030 -1.722478 0.422311 -0.002004 0.014496 0.029755 0.999450
1755487260.753196 24.825761 -1.716290 0.419521 0.002021 0.018674 0.035737 0.999185
1755487260.853474 24.921749 -1.713594 0.401501 0.006646 0.020105 0.043080 0.998847
1755487260.953238 25.022110 -1.712384 0.386333 0.011567 0.018694 0.052609 0.998373
