# time(s), pre_rot_eig1, pre_rot_eig2, pre_rot_eig3, pre_trans_eig1, pre_trans_eig2, pre_trans_eig3, post_rot_eig1, post_rot_eig2, post_rot_eig3, post_trans_eig1, post_trans_eig2, post_trans_eig3, cam_used[0], cam_used[1], cam_used[2], cam_used[3], level0_avg_total_rows
1755487235.537418365, 0.000000003, 0.000000005, 0.000000009, 0.000000069, 0.000000082, 0.000000160, 0.000000003, 0.000000004, 0.000000006, 0.000000059, 0.000000069, 0.000000092, 1, 1, 0, 0, 41.000000000
1755487235.557297230, 0.000000008, 0.000000027, 0.000000036, 0.000000065, 0.000000078, 0.000000105, 0.000000007, 0.000000009, 0.000000020, 0.000000048, 0.000000058, 0.000000097, 0, 0, 1, 1, 31.000000000
1755487235.638728142, 0.000000003, 0.000000005, 0.000000008, 0.000000066, 0.000000077, 0.000000166, 0.000000003, 0.000000003, 0.000000004, 0.000000053, 0.000000056, 0.000000087, 1, 1, 0, 0, 48.000000000
1755487235.658349514, 0.000000006, 0.000000017, 0.000000020, 0.000000053, 0.000000058, 0.000000092, 0.000000005, 0.000000010, 0.000000012, 0.000000043, 0.000000048, 0.000000086, 0, 0, 1, 1, 37.000000000
1755487235.738975286, 0.000000003, 0.000000005, 0.000000009, 0.000000060, 0.000000073, 0.000000148, 0.000000003, 0.000000004, 0.000000005, 0.000000051, 0.000000059, 0.000000092, 1, 1, 0, 0, 45.000000000
1755487235.758190870, 0.000000007, 0.000000025, 0.000000034, 0.000000057, 0.000000068, 0.000000104, 0.000000006, 0.000000011, 0.000000017, 0.000000047, 0.000000052, 0.000000094, 0, 0, 1, 1, 34.000000000
1755487235.838499784, 0.000000003, 0.000000005, 0.000000008, 0.000000064, 0.000000077, 0.000000161, 0.000000003, 0.000000004, 0.000000006, 0.000000054, 0.000000061, 0.000000112, 1, 1, 0, 0, 44.000000000
1755487235.857798815, 0.000000008, 0.000000033, 0.000000044, 0.000000061, 0.000000070, 0.000000126, 0.000000007, 0.000000014, 0.000000020, 0.000000052, 0.000000057, 0.000000118, 0, 0, 1, 1, 35.000000000
1755487235.939471006, 0.000000003, 0.000000005, 0.000000007, 0.000000067, 0.000000082, 0.000000197, 0.000000003, 0.000000004, 0.000000004, 0.000000053, 0.000000061, 0.000000101, 1, 1, 0, 0, 46.000000000
1755487235.958694935, 0.000000007, 0.000000026, 0.000000034, 0.000000059, 0.000000069, 0.000000114, 0.000000006, 0.000000009, 0.000000015, 0.000000039, 0.000000047, 0.000000062, 0, 0, 1, 1, 34.000000000
1755487236.037956476, 0.000000003, 0.000000005, 0.000000010, 0.000000058, 0.000000072, 0.000000108, 0.000000003, 0.000000003, 0.000000004, 0.000000043, 0.000000056, 0.000000060, 1, 1, 0, 0, 48.000000000
1755487236.057255268, 0.000000007, 0.000000020, 0.000000025, 0.000000045, 0.000000059, 0.000000065, 0.000000006, 0.000000008, 0.000000014, 0.000000033, 0.000000041, 0.000000050, 0, 0, 1, 1, 37.000000000
1755487236.139617443, 0.000000003, 0.000000005, 0.000000011, 0.000000056, 0.000000067, 0.000000095, 0.000000003, 0.000000003, 0.000000005, 0.000000042, 0.000000051, 0.000000054, 1, 1, 0, 0, 52.000000000
1755487236.159895182, 0.000000006, 0.000000024, 0.000000035, 0.000000049, 0.000000058, 0.000000064, 0.000000006, 0.000000013, 0.000000023, 0.000000042, 0.000000052, 0.000000059, 0, 0, 1, 1, 31.000000000
1755487236.238105059, 0.000000003, 0.000000005, 0.000000012, 0.000000063, 0.000000079, 0.000000116, 0.000000003, 0.000000003, 0.000000004, 0.000000043, 0.000000050, 0.000000065, 1, 1, 0, 0, 51.000000000
1755487236.257046223, 0.000000009, 0.000000032, 0.000000044, 0.000000049, 0.000000058, 0.000000075, 0.000000008, 0.000000009, 0.000000022, 0.000000042, 0.000000051, 0.000000060, 0, 0, 1, 1, 33.000000000
1755487236.338869810, 0.000000003, 0.000000005, 0.000000012, 0.000000061, 0.000000081, 0.000000115, 0.000000002, 0.000000003, 0.000000005, 0.000000038, 0.000000046, 0.000000063, 1, 1, 0, 0, 52.000000000
1755487236.358376503, 0.000000008, 0.000000028, 0.000000035, 0.000000044, 0.000000053, 0.000000072, 0.000000007, 0.000000012, 0.000000019, 0.000000039, 0.000000049, 0.000000058, 0, 0, 1, 1, 32.000000000
1755487236.439325809, 0.000000003, 0.000000005, 0.000000012, 0.000000058, 0.000000081, 0.000000106, 0.000000002, 0.000000003, 0.000000004, 0.000000040, 0.000000049, 0.000000063, 1, 1, 0, 0, 54.000000000
1755487236.458554268, 0.000000007, 0.000000016, 0.000000020, 0.000000041, 0.000000052, 0.000000067, 0.000000006, 0.000000009, 0.000000012, 0.000000034, 0.000000042, 0.000000056, 0, 0, 1, 1, 36.000000000
1755487236.539373159, 0.000000003, 0.000000005, 0.000000010, 0.000000054, 0.000000068, 0.000000109, 0.000000002, 0.000000003, 0.000000003, 0.000000041, 0.000000047, 0.000000069, 1, 1, 0, 0, 47.000000000
1755487236.558391809, 0.000000007, 0.000000025, 0.000000034, 0.000000047, 0.000000054, 0.000000081, 0.000000005, 0.000000006, 0.000000012, 0.000000035, 0.000000045, 0.000000064, 0, 0, 1, 1, 46.000000000
1755487236.638925552, 0.000000003, 0.000000005, 0.000000010, 0.000000056, 0.000000070, 0.000000121, 0.000000002, 0.000000003, 0.000000003, 0.000000042, 0.000000051, 0.000000082, 1, 1, 0, 0, 49.000000000
1755487236.658388376, 0.000000006, 0.000000016, 0.000000020, 0.000000044, 0.000000053, 0.000000088, 0.000000005, 0.000000005, 0.000000010, 0.000000035, 0.000000044, 0.000000069, 0, 0, 1, 1, 46.000000000
1755487236.738899231, 0.000000003, 0.000000005, 0.000000010, 0.000000056, 0.000000069, 0.000000129, 0.000000002, 0.000000003, 0.000000003, 0.000000042, 0.000000053, 0.000000084, 1, 1, 0, 0, 51.000000000
1755487236.758799076, 0.000000007, 0.000000025, 0.000000035, 0.000000049, 0.000000061, 0.000000098, 0.000000006, 0.000000006, 0.000000015, 0.000000041, 0.000000053, 0.000000080, 0, 0, 1, 1, 44.000000000
1755487236.838808298, 0.000000003, 0.000000005, 0.000000009, 0.000000060, 0.000000078, 0.000000143, 0.000000003, 0.000000003, 0.000000004, 0.000000047, 0.000000061, 0.000000090, 1, 1, 0, 0, 51.000000000
1755487236.858204126, 0.000000008, 0.000000030, 0.000000043, 0.000000054, 0.000000069, 0.000000103, 0.000000007, 0.000000008, 0.000000017, 0.000000043, 0.000000059, 0.000000085, 0, 0, 1, 1, 46.000000000
1755487236.938464403, 0.000000003, 0.000000005, 0.000000008, 0.000000061, 0.000000081, 0.000000150, 0.000000001, 0.000000001, 0.000000003, 0.000000037, 0.000000057, 0.000000092, 1, 1, 0, 0, 50.000000000
1755487236.959268808, 0.000000007, 0.000000025, 0.000000034, 0.000000044, 0.000000065, 0.000000107, 0.000000006, 0.000000007, 0.000000013, 0.000000034, 0.000000054, 0.000000089, 0, 0, 1, 1, 48.000000000
1755487237.038349390, 0.000000003, 0.000000005, 0.000000008, 0.000000054, 0.000000074, 0.000000155, 0.000000002, 0.000000003, 0.000000003, 0.000000038, 0.000000053, 0.000000084, 1, 1, 0, 0, 38.000000000
1755487237.057576180, 0.000000008, 0.000000027, 0.000000039, 0.000000045, 0.000000060, 0.000000097, 0.000000006, 0.000000008, 0.000000016, 0.000000038, 0.000000054, 0.000000081, 0, 0, 1, 1, 45.000000000
1755487237.139015198, 0.000000003, 0.000000005, 0.000000007, 0.000000058, 0.000000074, 0.000000146, 0.000000003, 0.000000003, 0.000000004, 0.000000042, 0.000000051, 0.000000081, 1, 1, 0, 0, 44.000000000
1755487237.158966780, 0.000000006, 0.000000023, 0.000000032, 0.000000048, 0.000000059, 0.000000093, 0.000000005, 0.000000007, 0.000000014, 0.000000037, 0.000000049, 0.000000077, 0, 0, 1, 1, 57.000000000
